#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp2021osjc|2021-07-29T06:32:25.893577|54.242287|-155.919327|10.0|cleusa||USP|usp2021osjc|mb|5.837701983|cleusa|South of Alaska
usp2021osin|2021-07-29T06:15:47.045291|55.394875|-157.792282|32.0|cleusa||USP|usp2021osin|mB|8.051475593|cleusa|Alaska Peninsula
usp2021orxf|2021-07-29T00:32:13.649832|-8.215267|-79.798409|22.80296326|cleusa||USP|usp2021orxf|mb|5.772513105|cleusa|Near Coast of Northern Peru
usp2021oqxr|2021-07-28T11:38:30.979747|7.624639|-73.029114|164.0374451|cleusa||USP|usp2021oqxr|mb|4.484287486|cleusa|Northern Colombia
usp2021oqws|2021-07-28T11:06:11.99405|-41.985668|-15.848008|10.0|jroberto||USP|usp2021oqws|mb|4.940021166|jroberto|Tristan da Cunha Region
usp2021oogt|2021-07-27T00:48:24.753112|-23.731039|-67.054848|211.0|cleusa||USP|usp2021oogt|mb|4.466970553|cleusa|Chile-Argentina Border Region
usp2021onzd|2021-07-26T20:58:03.517386|-33.323505|-71.583267|10.0|cleusa||USP|usp2021onzd|mb|4.579884224|cleusa|Near Coast of Central Chile
usp2021onhr|2021-07-26T12:09:11.94218|-0.896387|121.942543|70.91159058|jroberto||USP|usp2021onhr|mB|6.23085392|jroberto|Minahassa Peninsula, Sulawesi
usp2021omyq|2021-07-26T07:35:07.732918|-10.640598|-73.726715|10.0|cleusa||USP|usp2021omyq|mb|4.409600517|cleusa|Central Peru
usp2021omrh|2021-07-26T03:52:01.782116|-0.659551|121.908562|10.0|cleusa||USP|usp2021omrh|mb|5.294908554|cleusa|Minahassa Peninsula, Sulawesi
usp2021omod|2021-07-26T02:16:15.498857|41.573666|142.035812|51.16123962|cleusa||USP|usp2021omod|mb|5.49621686|cleusa|Hokkaido, Japan Region
usp2021omlu|2021-07-26T01:05:14.966296|-32.539127|-65.635132|10.0|jroberto||USP|usp2021omlu|mb|4.272594153|jroberto|San Luis Province, Argentina
usp2021omcf|2021-07-25T20:15:20.822079|-5.048373|-35.274498|0.0|jroberto||USP|usp2021omcf|mR|2.283941946|jroberto|Plataf. Cont. em frente/RN
usp2021olya|2021-07-25T18:07:33.970582|-5.051272|-35.263176|0.0|jroberto||USP|usp2021olya|mR|2.267994496|jroberto|Plataf. Cont. em frente/RN
usp2021olwj|2021-07-25T17:17:16.583721|-9.624630|-39.753292|0.0|jroberto||USP|usp2021olwj|mR|1.857519036|jroberto|Rg.de Uauá/Jaguarari/BA
usp2021oltl|2021-07-25T15:49:32.834542|-5.107294|-35.239628|0.0|jroberto||USP|usp2021oltl|mR|2.410130353|jroberto|Plataf. Cont. em frente/RN
usp2021okys|2021-07-25T05:21:37.893021|16.038311|-91.781136|265.4675293|cleusa||USP|usp2021okys|mb|4.773685321|cleusa|Mexico-Guatemala Border Region
usp2021okxy|2021-07-25T04:57:45.703732|-5.118432|-35.214466|0.0|jroberto||USP|usp2021okxy|mR|2.749114061|jroberto|Plataf. Cont. em frente/RN
usp2021okww|2021-07-25T04:24:55.61778|-5.151206|-35.194942|0.0|jroberto||USP|usp2021okww|mR|1.454284505|jroberto|Plataf. Cont. em frente/RN
usp2021okvv|2021-07-25T03:53:22.196199|-5.102195|-35.233944|0.0|jroberto||USP|usp2021okvv|mR|2.035766839|jroberto|Plataf. Cont. em frente/RN
usp2021okvj|2021-07-25T03:38:56.774963|24.050560|-108.438019|10.0|jroberto||USP|usp2021okvj|mb|5.143273939|jroberto|Gulf of California
usp2021okuy|2021-07-25T03:26:59.534901|-5.090722|-35.268715|0.0|jroberto||USP|usp2021okuy|mR|3.492242775|jroberto|Plataf. Cont. em frente/RN
usp2021okuh|2021-07-25T03:06:32.217764|-5.099920|-35.228577|0.0|jroberto||USP|usp2021okuh|mR|2.9483025|jroberto|Plataf. Cont. em frente/RN
usp2021ojuf|2021-07-24T13:56:05.973099|-34.496468|-73.014824|64.86865234|cleusa||USP|usp2021ojuf|mb|4.735413072|cleusa|Off Coast of Central Chile
usp2021ojsb|2021-07-24T12:51:27.695666|-30.144758|-177.029114|7.0|cleusa||USP|usp2021ojsb|mb|5.447341329|cleusa|Kermadec Islands, New Zealand
usp2021ojcf|2021-07-24T04:51:02.106124|14.680128|-89.354645|10.0|cleusa||USP|usp2021ojcf|mb|4.835831437|cleusa|Guatemala
usp2021oiwv|2021-07-24T02:07:38.693459|34.951233|25.373192|10.0|cleusa||USP|usp2021oiwv|mb|5.079358882|cleusa|Crete, Greece
usp2021oimi|2021-07-23T20:48:55.852159|13.718826|120.563408|110.0|cleusa||USP|usp2021oimi|mB|6.67364693|cleusa|Mindoro, Philippines
usp2021ogbc|2021-07-22T12:51:43.690207|7.546870|-82.632332|10.0|cleusa||USP|usp2021ogbc|mb|5.06093105|cleusa|South of Panama
usp2021ofgk|2021-07-22T02:24:56.34429|-15.307069|166.135544|35.0|cleusa||USP|usp2021ofgk|mb|4.672848404|cleusa|Vanuatu Islands
usp2021ofen|2021-07-22T01:28:12.243579|12.469871|-87.260750|10.0|jroberto||USP|usp2021ofen|mb|5.246818075|jroberto|Near Coast of Nicaragua
usp2021oeyn|2021-07-21T22:25:58.40561|7.461602|-82.583107|10.0|jroberto||USP|usp2021oeyn|mb|4.940904099|jroberto|South of Panama
usp2021oewe|2021-07-21T21:15:09.911597|7.398475|-82.513535|10.0|jroberto||USP|usp2021oewe|mB|6.289836515|jroberto|South of Panama
usp2021oemo|2021-07-21T16:23:44.084426|-21.788757|-68.888351|10.0|cleusa||USP|usp2021oemo|mb|5.190548111|cleusa|Chile-Bolivia Border Region
usp2021oekb|2021-07-21T15:07:33.477532|-5.142690|-78.659882|10.0|cleusa||USP|usp2021oekb|mb|5.175075605|cleusa|Northern Peru
usp2021oeir|2021-07-21T14:26:00.580821|-3.330909|146.564697|9.0|cleusa||USP|usp2021oeir|mb|5.209736875|cleusa|Bismarck Sea
usp2021odks|2021-07-21T02:19:04.584898|-35.437962|-15.788356|10.0|jroberto||USP|usp2021odks|mb|5.00483686|jroberto|Tristan da Cunha Region
usp2021odke|2021-07-21T02:02:38.360797|-20.942274|-69.911049|88.0|jroberto||USP|usp2021odke|mb|4.291721643|jroberto|Northern Chile
usp2021odfy|2021-07-20T23:54:26.298158|29.188942|69.937820|10.0|cleusa||USP|usp2021odfy|mb|5.197755892|cleusa|Pakistan
usp2021oczc|2021-07-20T20:26:46.691851|5.546151|126.690491|98.0|cleusa||USP|usp2021oczc|mb|4.874336412|cleusa|Mindanao, Philippines
usp2021oato|2021-07-19T15:22:32.939698|-3.158107|146.750458|10.0|cleusa||USP|usp2021oato|mB|5.890330424|cleusa|Bismarck Sea
usp2021oaik|2021-07-19T09:44:55.316041|-22.739208|-64.241714|0.0|jroberto||USP|usp2021oaik|mb|4.223497221|jroberto|Salta Province, Argentina
usp2021oabo|2021-07-19T06:17:53.87003|-16.984596|-70.345055|108.0|jroberto||USP|usp2021oabo|mb|4.922996895|jroberto|Southern Peru
usp2021nzyi|2021-07-19T04:39:33.328216|-5.048177|-35.256779|0.0|jroberto||USP|usp2021nzyi|mR|1.868024336|jroberto|Plataf. Cont. em frente/RN
usp2021nzul|2021-07-19T02:41:16.792|-16.978117|-65.210732|0.0|jroberto||USP|usp2021nzul|mb|4.299641997|jroberto|Central Bolivia
usp2021nzqy|2021-07-19T00:55:44.311476|-0.053837|123.240936|181.6143494|cleusa||USP|usp2021nzqy|mb|5.209394103|cleusa|Minahassa Peninsula, Sulawesi
usp2021nzld|2021-07-18T21:59:46.428581|-18.802376|-66.937874|270.7320251|cleusa||USP|usp2021nzld|mb|4.266326419|cleusa|Central Bolivia
usp2021nzkg|2021-07-18T21:32:34.248271|-18.903316|-69.167015|120.9322052|jroberto||USP|usp2021nzkg|mb|4.365295926|jroberto|Northern Chile
usp2021nywl|2021-07-18T14:34:19.015594|29.649166|51.185974|10.0|cleusa||USP|usp2021nywl|mb|5.13480289|cleusa|Southern Iran
usp2021nyar|2021-07-18T03:33:43.454053|-14.811544|-71.431999|111.0|cleusa||USP|usp2021nyar|mb|4.7989144|cleusa|Central Peru
usp2021nxuu|2021-07-18T00:36:31.278363|-19.252260|-175.718689|197.5272369|cleusa||USP|usp2021nxuu|mb|4.733870157|cleusa|Tonga Islands
usp2021nxtx|2021-07-18T00:09:26.006744|6.703337|126.777611|10.0|jroberto||USP|usp2021nxtx|mb|4.994293645|jroberto|Mindanao, Philippines
usp2021nxot|2021-07-17T21:31:19.445073|28.395544|-43.646027|10.0|jroberto||USP|usp2021nxot|mb|4.690942409|jroberto|Northern Mid Atlantic Ridge
usp2021nxno|2021-07-17T20:56:09.441442|6.746817|-82.637047|10.0|jroberto||USP|usp2021nxno|mB|6.13775341|jroberto|South of Panama
usp2021nwvn|2021-07-17T11:49:52.767308|33.466579|131.471710|10.0|jroberto||USP|usp2021nwvn|mb|5.136376616|jroberto|Kyushu, Japan
usp2021nwmw|2021-07-17T07:27:33.611228|-20.459860|-12.320521|10.0|jroberto||USP|usp2021nwmw|mb|4.668990212|jroberto|Southern Mid Atlantic Ridge
usp2021nwll|2021-07-17T06:44:36.549421|-5.200747|-80.724258|51.0|jroberto||USP|usp2021nwll|mb|4.641521274|jroberto|Near Coast of Northern Peru
usp2021nwli|2021-07-17T06:40:37.359711|-23.813942|-66.908005|210.0699768|jroberto||USP|usp2021nwli|mb|4.219152542|jroberto|Jujuy Province, Argentina
usp2021nwhq|2021-07-17T04:49:28.503642|-19.730356|-66.915756|242.0|jroberto||USP|usp2021nwhq|mb|4.173755372|jroberto|Southern Bolivia
usp2021nwev|2021-07-17T03:23:49.410514|-20.488884|-178.541260|585.9257202|jroberto||USP|usp2021nwev|mb|4.99957389|jroberto|Fiji Islands Region
usp2021nwab|2021-07-17T00:59:54.983156|-21.562338|-68.202759|143.963501|jroberto||USP|usp2021nwab|mb|4.50730668|jroberto|Chile-Bolivia Border Region
usp2021nvzw|2021-07-17T00:53:15.059534|-56.010010|-27.608149|10.0|jroberto||USP|usp2021nvzw|mb|5.370431431|jroberto|South Sandwich Islands Region
usp2021nvrp|2021-07-16T20:42:46.999901|-3.504185|-77.361664|10.0|jroberto||USP|usp2021nvrp|mb|5.249993442|jroberto|Peru-Ecuador Border Region
usp2021nuvh|2021-07-16T09:26:28.183293|8.127378|-69.956543|36.44356918|jroberto||USP|usp2021nuvh|mb|4.35135541|jroberto|Venezuela
usp2021nule|2021-07-16T04:19:57.205508|33.268917|139.579376|10.0|jroberto||USP|usp2021nule|mb|5.126195292|jroberto|Southeast of Honshu, Japan
usp2021nsdr|2021-07-14T22:16:46.453411|-21.368231|-67.828209|151.0|cleusa||USP|usp2021nsdr|mb|4.260551096|cleusa|Chile-Bolivia Border Region
usp2021nrce|2021-07-14T08:23:00.5152|-17.415922|-64.251488|0.0|jroberto||USP|usp2021nrce|mb|3.456242619|jroberto|Central Bolivia
usp2021nqwf|2021-07-14T05:22:32.471921|-33.298931|-70.071564|102.0|cleusa||USP|usp2021nqwf|mb|4.494590019|cleusa|Chile-Argentina Border Region
usp2021nqll|2021-07-13T23:55:15.414169|-25.693100|-68.780388|86.0|cleusa||USP|usp2021nqll|mb|4.806927583|cleusa|Chile-Argentina Border Region
usp2021nqkc|2021-07-13T23:14:30.547702|-19.179235|-40.787342|0.0|jroberto||USP|usp2021nqkc|MLv|1.42475451|jroberto|Pancas/ES
usp2021npvg|2021-07-13T15:44:13.65991|-22.108379|-67.547081|193.0|cleusa||USP|usp2021npvg|mb|4.370809103|cleusa|Chile-Bolivia Border Region
usp2021nppj|2021-07-13T12:45:54.959759|-5.248982|131.035904|102.0|cleusa||USP|usp2021nppj|mb|5.192192251|cleusa|Banda Sea
usp2021npnc|2021-07-13T11:37:09.338968|0.226934|-79.516693|62.0|cleusa||USP|usp2021npnc|mb|4.547674792|cleusa|Near Coast of Ecuador
usp2021npmg|2021-07-13T11:11:52.94687|29.890675|50.941776|10.0|cleusa||USP|usp2021npmg|mb|4.994115584|cleusa|Southern Iran
usp2021nova|2021-07-13T02:28:54.192612|52.619865|160.329163|10.0|jroberto||USP|usp2021nova|mb|5.326926018|jroberto|Off East Coast of Kamchatka
usp2021norc|2021-07-13T00:30:14.242349|46.106243|151.753281|24.90442276|cleusa||USP|usp2021norc|mb|5.562247312|cleusa|Kuril Islands
usp2021nooz|2021-07-12T23:26:15.178307|12.859859|-87.436157|35.91903687|jroberto||USP|usp2021nooz|mb|5.360059924|jroberto|Near Coast of Nicaragua
usp2021nnsf|2021-07-12T11:56:13.61316|-5.007346|-35.241219|0.0|jroberto||USP|usp2021nnsf|mR|1.879826618|jroberto|Plataf. Cont. em frente/RN
usp2021nmic|2021-07-11T17:40:49.806893|-7.523078|-74.490936|149.8156433|cleusa||USP|usp2021nmic|mb|4.06980288|cleusa|Peru-Brazil Border Region
usp2021nmci|2021-07-11T14:46:29.341529|-15.568491|-71.342102|131.4937439|cleusa||USP|usp2021nmci|mb|4.618091432|cleusa|Southern Peru
usp2021nlry|2021-07-11T09:32:10.624801|-8.024219|-74.554367|153.3388977|cleusa||USP|usp2021nlry|mb|4.334691162|cleusa|Peru-Brazil Border Region
usp2021njzc|2021-07-10T10:51:55.82465|12.900799|-59.340649|10.0|jroberto||USP|usp2021njzc|mb|4.238335984|jroberto|Windward Islands
usp2021njix|2021-07-10T02:41:10.579237|1.996462|97.134972|24.0|cleusa||USP|usp2021njix|mb|5.333623021|cleusa|Northern Sumatra, Indonesia
usp2021njia|2021-07-10T02:14:42.448599|38.841614|70.657112|10.0|cleusa||USP|usp2021njia|mB|5.832086885|cleusa|Afghanistan-Tajikistan Border Region
usp2021njfa|2021-07-10T00:43:57.329872|2.916558|126.563980|71.18087006|cleusa||USP|usp2021njfa|mb|5.509098896|cleusa|Northern Molucca Sea
usp2021njdu|2021-07-10T00:06:47.96813|-22.859663|-66.256157|267.8484497|cleusa||USP|usp2021njdu|mb|4.024433562|cleusa|Jujuy Province, Argentina
usp2021njbz|2021-07-09T23:10:51.522122|-37.051102|-73.968811|10.0|cleusa||USP|usp2021njbz|mb|4.637521791|cleusa|Near Coast of Central Chile
usp2021nizi|2021-07-09T21:51:36.424652|-26.308426|-71.153664|25.98889542|jroberto||USP|usp2021nizi|mb|4.601811893|jroberto|Off Coast of Northern Chile
usp2021niwl|2021-07-09T20:23:42.751228|37.233593|143.717804|0.0|cleusa||USP|usp2021niwl|mb|4.986116222|cleusa|Off East Coast of Honshu, Japan
usp2021ninz|2021-07-09T16:07:01.325955|-12.733926|-73.697517|60.0|cleusa||USP|usp2021ninz|mb|4.883759016|cleusa|Central Peru
usp2021niiv|2021-07-09T13:31:08.221868|0.146688|123.637207|120.0|cleusa||USP|usp2021niiv|mb|5.680877209|cleusa|Minahassa Peninsula, Sulawesi
usp2021nhse|2021-07-09T05:05:30.117949|-20.258627|-68.619110|111.0|cleusa||USP|usp2021nhse|mb|5.368301297|cleusa|Chile-Bolivia Border Region
usp2021nhgo|2021-07-08T23:13:16.945806|-21.986374|-68.923439|192.9223175|jroberto||USP|usp2021nhgo|mb|4.389769589|jroberto|Chile-Bolivia Border Region
usp2021nhft|2021-07-08T22:49:49.251698|38.378696|-119.452530|10.0|cleusa||USP|usp2021nhft|mB|6.030649536|cleusa|California-Nevada Border Region
usp2021nhbl|2021-07-08T20:38:28.578104|-28.906622|-71.662094|10.0|cleusa||USP|usp2021nhbl|mb|5.307282563|cleusa|Near Coast of Central Chile
usp2021nhbf|2021-07-08T20:31:37.017704|13.321978|-90.146637|60.50178528|cleusa||USP|usp2021nhbf|mb|5.102442133|cleusa|Near Coast of Guatemala
usp2021ngwc|2021-07-08T17:56:29.150367|-34.794548|-71.505753|85.74277496|jroberto||USP|usp2021ngwc|mb|4.681336429|jroberto|Near Coast of Central Chile
usp2021ngou|2021-07-08T14:15:42.643327|-5.713509|-37.529797|0.0|jroberto||USP|usp2021ngou|mR|1.555381747|jroberto|Caraúbas/RN
usp2021ngiy|2021-07-08T11:17:27.497432|32.192280|143.707932|10.0|jroberto||USP|usp2021ngiy|mb|4.881225356|jroberto|Southeast of Honshu, Japan
usp2021nghj|2021-07-08T10:30:36.248068|-18.287167|-71.126953|31.10810852|jroberto||USP|usp2021nghj|mb|5.48542906|jroberto|Off Coast of Northern Chile
usp2021nggr|2021-07-08T10:09:13.725569|5.403031|126.780151|10.0|cleusa||USP|usp2021nggr|mb|4.663065988|cleusa|Mindanao, Philippines
usp2021ngat|2021-07-08T07:09:17.725716|-55.838066|-26.107164|10.0|jroberto||USP|usp2021ngat|mb|4.984471176|jroberto|South Sandwich Islands Region
usp2021nfux|2021-07-08T04:13:19.904014|-17.918945|-69.446663|127.0|jroberto||USP|usp2021nfux|mb|4.43904756|jroberto|Peru-Bolivia Border Region
usp2021nfsp|2021-07-08T03:02:32.604645|-19.782837|-69.620026|147.8789215|jroberto||USP|usp2021nfsp|mb|4.051735484|jroberto|Northern Chile
usp2021nfkv|2021-07-07T23:07:24.46584|-57.845436|-24.280182|10.0|cleusa||USP|usp2021nfkv|mb|4.967697641|cleusa|South Sandwich Islands Region
usp2021nfja|2021-07-07T22:11:54.431137|23.110130|121.792839|10.0|jroberto||USP|usp2021nfja|mb|4.79773341|jroberto|Taiwan
usp2021nfbn|2021-07-07T18:24:18.541628|-55.810753|-26.245180|10.0|cleusa||USP|usp2021nfbn|mb|4.938341765|cleusa|South Sandwich Islands Region
usp2021nezq|2021-07-07T17:28:13.978667|-21.051821|-68.533142|106.984787|cleusa||USP|usp2021nezq|mb|4.823953658|cleusa|Chile-Bolivia Border Region
usp2021neeg|2021-07-07T06:39:07.73305|-23.303045|179.650757|536.0|cleusa||USP|usp2021neeg|mb|5.342403475|cleusa|South of Fiji Islands
usp2021ndxn|2021-07-07T03:15:24.15433|25.929789|90.317970|10.0|cleusa||USP|usp2021ndxn|mb|4.976118763|cleusa|India-Bangladesh Border Region
usp2021ndrg|2021-07-07T00:05:13.0000|-11.606700|-40.137200|0.0|jroberto||USP|usp2021ndrg|MLv|1.417227584|jroberto|Varzea da Roça/BA
usp2021ndml|2021-07-06T21:40:13.783213|-17.702658|-69.411400|153.8351746|cleusa||USP|usp2021ndml|mb|4.289978238|cleusa|Peru-Bolivia Border Region
usp2021ndhm|2021-07-06T19:09:45.266395|-6.141681|-37.474133|0.0|jroberto||USP|usp2021ndhm|mR|1.845809185|jroberto|Messias Targino/RN
usp2021ncym|2021-07-06T14:40:50.867659|-2.645587|-39.804661|0.0|jroberto||USP|usp2021ncym|MLv|1.807702991|jroberto|Margem Cont.-Itarema/CE
usp2021ncth|2021-07-06T11:58:37.752479|-16.352180|-64.681297|0.0|jroberto||USP|usp2021ncth|mR|3.359514578|jroberto|Central Bolivia
usp2021ncnm|2021-07-06T09:02:38.258093|-16.165527|-64.579781|0.0|jroberto||USP|usp2021ncnm|mR|2.984003919|jroberto|Central Bolivia
usp2021nciu|2021-07-06T06:40:35.24|2.335833|-59.484833|0.0|jroberto||USP|usp2021nciu|mR|3.56525466|jroberto|Guyana
usp2021ncfb|2021-07-06T04:46:59.457857|-2.852158|-39.660278|0.0|jroberto||USP|usp2021ncfb|MLv|1.557099355|scmag@seisMaster|Margem Cont.-Itarema/CE
usp2021ncbk|2021-07-06T02:57:26.791528|6.446569|-72.943924|146.0|cleusa||USP|usp2021ncbk|mb|4.326671351|cleusa|Northern Colombia
usp2021naxu|2021-07-05T11:58:25.023048|-28.784025|-71.633560|10.0|cleusa||USP|usp2021naxu|mb|4.38539149|cleusa|Near Coast of Central Chile
usp2021narz|2021-07-05T09:02:38.416215|-28.845984|-71.970161|10.0|cleusa||USP|usp2021narz|mb|4.423756672|cleusa|Near Coast of Central Chile
usp2021naqs|2021-07-05T08:24:11.957526|-28.718262|-71.723236|14.0|cleusa||USP|usp2021naqs|mb|4.424819058|cleusa|Near Coast of Central Chile
usp2021naqa|2021-07-05T08:03:47.665171|-14.924856|-77.009392|10.0|cleusa||USP|usp2021naqa|mb|4.1334669|cleusa|Off Coast of Peru
usp2021mzzk|2021-07-04T23:40:22.700621|-28.718639|-71.541664|10.0|cleusa||USP|usp2021mzzk|mb|4.449636566|cleusa|Near Coast of Central Chile
usp2021mzvj|2021-07-04T21:36:46.719683|-1.651464|-77.547783|164.735321|cleusa||USP|usp2021mzvj|mb|4.42638412|cleusa|Ecuador
usp2021mzsy|2021-07-04T20:24:02.984845|-4.353621|-39.919312|0.0|jroberto||USP|usp2021mzsy|mR|1.990819009|jroberto|Santa Quiteria/CE
usp2021mzot|2021-07-04T18:16:33.798321|-56.853767|-27.155428|10.0|jroberto||USP|usp2021mzot|mb|5.108951142|jroberto|South Sandwich Islands Region
usp2021mzmb|2021-07-04T16:55:48.907353|-21.335644|-46.094948|0.0|jroberto||USP|usp2021mzmb|MLv|2.287771629|jroberto|Areado/MG
usp2021mzil|2021-07-04T15:05:25.387214|-28.827597|-71.678490|10.0|cleusa||USP|usp2021mzil|mb|4.745452276|cleusa|Near Coast of Central Chile
usp2021mykl|2021-07-04T02:57:47.008237|-28.680807|-71.537071|10.0|cleusa||USP|usp2021mykl|mb|4.635853476|cleusa|Near Coast of Central Chile
usp2021myka|2021-07-04T02:45:00.743422|21.130226|-106.036476|46.37645721|cleusa||USP|usp2021myka|mb|5.218211902|cleusa|Off Coast of Central Mexico
usp2021myhn|2021-07-04T01:29:12.7365|-28.675749|-71.455940|11.38675785|jroberto||USP|usp2021myhn|mB|6.025462012|jroberto|Near Coast of Central Chile
usp2021mygp|2021-07-04T01:01:35.059979|-28.723007|-71.388512|10.0|jroberto||USP|usp2021mygp|mb|5.569821762|jroberto|Near Coast of Central Chile
usp2021mxqw|2021-07-03T17:04:26.441619|14.182399|56.785950|10.0|jroberto||USP|usp2021mxqw|mb|5.169397359|jroberto|Owen Fracture Zone Region
usp2021mxjc|2021-07-03T13:09:53.326212|-3.192216|102.456787|77.70857239|jroberto||USP|usp2021mxjc|mb|5.119279859|jroberto|Southern Sumatra, Indonesia
usp2021mwyw|2021-07-03T07:58:51.616956|-19.991209|-68.720924|137.7565002|jroberto||USP|usp2021mwyw|mb|4.230654759|jroberto|Chile-Bolivia Border Region
usp2021mwfy|2021-07-02T22:25:01.624378|-21.351788|-68.919388|179.8409271|jroberto||USP|usp2021mwfy|mb|4.093100767|jroberto|Chile-Bolivia Border Region
usp2021mweq|2021-07-02T21:45:36.875165|-8.705690|-36.501564|0.0|jroberto||USP|usp2021mweq|mR|1.454971464|jroberto|Jucati/PE
usp2021mwcr|2021-07-02T20:45:48.222798|-5.540563|-36.086868|0.0|jroberto||USP|usp2021mwcr|mR|2.143215204|jroberto|Pedra Preta/RN
usp2021mwbq|2021-07-02T20:14:37.248678|-21.816404|-179.395279|591.3815308|jroberto||USP|usp2021mwbq|mb|5.635430491|jroberto|Fiji Islands Region
usp2021mvwm|2021-07-02T17:38:26.975807|46.655830|153.462234|10.0|jroberto||USP|usp2021mvwm|mb|5.244387543|jroberto|Kuril Islands
usp2021mvqw|2021-07-02T14:48:15.0000|-3.749000|-40.650000|0.0|jroberto||USP|usp2021mvqw|MLv|1.924231171|jroberto|Coreaú/CE
usp2021mvqp|2021-07-02T14:39:41.0000|-3.855000|-40.390000|0.0|jroberto||USP|usp2021mvqp|MLv|1.789363321|jroberto|Groaíras/CE
usp2021mvau|2021-07-02T06:41:31.486107|-18.103270|-72.042015|17.0|cleusa||USP|usp2021mvau|mb|4.267386508|cleusa|Off Coast of Northern Chile
usp2021mtvz|2021-07-01T15:06:35.391977|-0.786310|80.600525|10.0|jroberto||USP|usp2021mtvz|mb|5.077250501|jroberto|South Indian Ocean
usp2021mtvx|2021-07-01T15:05:14.773749|-9.697383|-36.682716|0.0|jroberto||USP|usp2021mtvx|mR|2.06394961|jroberto|Arapiraca/AL
usp2021mtua|2021-07-01T14:07:43.180187|6.750485|-72.783867|166.5300446|jroberto||USP|usp2021mtua|mb|4.241133008|jroberto|Northern Colombia
usp2021mtmg|2021-07-01T10:12:06.58|-19.000333|-48.029833|0.0|jroberto||USP|usp2021mtmg|mR|2.418975686|jroberto|Indianópolis/MG
usp2021mtaa|2021-07-01T04:01:54.86835|2.685301|-59.564156|0.0|jroberto||USP|usp2021mtaa|MLv|2.516108637|jroberto|Guyana
usp2021msan|2021-06-30T15:07:59.584598|-28.020288|-112.289612|10.0|cleusa||USP|usp2021msan|mb|4.802428528|cleusa|Easter Island Region
usp2021mrwt|2021-06-30T13:14:05.364256|-22.473600|-66.555115|233.9618225|cleusa||USP|usp2021mrwt|mb|4.87830261|cleusa|Jujuy Province, Argentina
usp2021mqev|2021-06-29T15:00:08.813903|22.997589|-83.272057|10.0|jroberto||USP|usp2021mqev|mb|4.742412163|jroberto|Cuba Region
usp2021mpvj|2021-06-29T10:15:55.347285|-24.277714|-67.036591|188.5926056|cleusa||USP|usp2021mpvj|mb|4.493085735|cleusa|Chile-Argentina Border Region
usp2021mppc|2021-06-29T07:05:49.359224|-21.388844|-67.370094|186.0|jroberto||USP|usp2021mppc|mb|4.461615971|jroberto|Chile-Bolivia Border Region
usp2021mpja|2021-06-29T04:01:19.57867|-28.168091|-67.491745|128.0|cleusa||USP|usp2021mpja|mb|4.41839448|cleusa|La Rioja Province, Argentina
usp2021mpik|2021-06-29T03:43:28.898289|6.077793|-71.997711|10.0|jroberto||USP|usp2021mpik|mb|4.052978009|jroberto|Northern Colombia
usp2021mphl|2021-06-29T03:13:59.122851|-15.068309|167.811783|10.0|cleusa||USP|usp2021mphl|mb|5.319880061|cleusa|Vanuatu Islands
usp2021mpcc|2021-06-29T00:32:07.383775|-22.962490|-64.107460|29.99469376|cleusa||USP|usp2021mpcc|mb|4.568370176|cleusa|Salta Province, Argentina
usp2021mobi|2021-06-28T11:00:42.00341|6.290224|-36.356762|10.0|jroberto||USP|usp2021mobi|mb|4.434180344|jroberto|Central Mid Atlantic Ridge
usp2021mnxu|2021-06-28T09:12:47.400039|26.936663|142.867600|46.41109467|cleusa||USP|usp2021mnxu|mb|4.375691022|cleusa|Bonin Islands, Japan Region
usp2021mnrm|2021-06-28T06:01:57.920223|-5.710137|-37.506775|0.0|jroberto||USP|usp2021mnrm|mR|2.097957981|jroberto|Caraubas/RN
usp2021mnqy|2021-06-28T05:45:53.089587|11.815099|-44.141403|10.0|jroberto||USP|usp2021mnqy|mb|4.82894542|jroberto|Northern Mid Atlantic Ridge
usp2021mnoe|2021-06-28T04:21:23.487559|-32.770874|-108.999176|140.0334015|cleusa||USP|usp2021mnoe|mb|5.176514576|cleusa|Southern East Pacific Rise
usp2021mngv|2021-06-28T00:38:59.492342|-23.405184|-66.270706|213.9950867|jroberto||USP|usp2021mngv|mb|4.136105641|jroberto|Jujuy Province, Argentina
usp2021mncc|2021-06-27T22:15:26.125595|-8.327539|110.744141|77.25514984|cleusa||USP|usp2021mncc|mb|4.893490868|cleusa|Java, Indonesia
usp2021mmtr|2021-06-27T17:59:42.578925|-21.604637|-69.280067|46.65733337|cleusa||USP|usp2021mmtr|mb|4.432375501|cleusa|Northern Chile
usp2021mmja|2021-06-27T12:36:41.400727|6.171607|-36.342941|0.0|jroberto||USP|usp2021mmja|mb|4.25518267|jroberto|Central Mid Atlantic Ridge
usp2021mlyj|2021-06-27T07:14:17.745768|9.183949|126.224945|110.2577438|jroberto||USP|usp2021mlyj|mb|4.86602332|jroberto|Mindanao, Philippines
usp2021mkyf|2021-06-26T18:01:22.242428|11.837212|-44.147099|10.0|jroberto||USP|usp2021mkyf|mB|5.74038736|jroberto|Northern Mid Atlantic Ridge
